Date,HDFCBANK.NS,HDFC_Return,Excess_Market,Risk_Free_Rate,Excess_HDFC,SMB,HML
2023-05-01,1571.1318359375,-0.0454788234838674,0.0379941974598328,0.006010177493777,-0.0514890009776444,0.0207607327348867,-0.0168452033531644
2023-06-01,1678.4796142578125,0.068325124515256,0.0426513748163162,0.0053907552775076,0.0629343692377484,0.0340598106591228,0.0137986251540301
2023-07-01,1628.955810546875,-0.0295051565060775,0.0444179722213911,0.0055429105709146,-0.0350480670769921,0.0206983496001847,0.0685591536687746
2023-08-01,1550.2801513671875,-0.0482982157467331,0.0034110150147848,0.0055927989420922,-0.0538910146888252,0.08852960962690411,0.0197555417162592
2023-09-01,1505.738525390625,-0.0287313399047787,0.0171298956992567,0.0052620683590394,-0.0339934082638181,-0.0152590135049303,0.049200755999007105
2023-10-01,1456.609375,-0.0326279427418381,-0.0287249241285935,0.005853203088082,-0.0384811458299201,0.0328592223279833,-0.00193969159419161
2023-11-01,1537.8006591796875,0.0557399159810347,0.0733448572882101,0.0055229908032254,0.0502169251778093,-0.011520624243906,0.051481881495407195
2023-12-01,1686.223876953125,0.0965165523160922,0.0797098067799515,0.0053544649765695,0.0911620873395227,-0.0474329899442045,0.040796922418983306
2024-01-01,1442.8472900390625,-0.144332309748706,0.0402935244537839,0.0060965022157255,-0.1504288119644315,0.017298446430166602,0.0990361960919701
2024-02-01,1384.494140625,-0.0404430529945291,0.0162944719640312,0.0054084850928792,-0.0458515380874083,-0.0494189213385757,0.00331582549761333
2024-03-01,1428.3946533203125,0.0317087024113331,-0.0080405648850585,0.0051320931142186,0.0265766092971144,-0.0764841898970513,0.00818379346860287
2024-04-01,1499.6219482421875,0.0498652769081056,0.0384813307621013,0.0060527372879846,0.043812539620121,0.0693447290135805,0.0454633890032503
2024-05-01,1510.9178466796875,0.0075324974075905,0.0123540397743294,0.0057215044564344,0.0018109929511561,-0.0334066556925229,-0.0270331101146057
2024-06-01,1683.800048828125,0.1144219737217044,0.0662491055309481,0.0050828849935376,0.1093390887281668,0.048523300592156794,-0.0122958829402954
2024-07-01,1615.75,-0.040414566370565,0.051276525375644,0.0059248493124599,-0.0463394156830249,0.00934247564089663,0.0435675069611976
2024-08-01,1636.9000244140625,0.0130899114430218,0.0005739246087477,0.0052950350851925,0.0077948763578293,0.0186193828417365,-0.0114720850467382
2024-09-01,1732.050048828125,0.0581281831479731,0.0103114380781841,0.0054717974162634,0.0526563857317097,-0.0107162017470913,-0.00594360565892127
2024-10-01,1735.699951171875,0.0021072730237901,-0.0771624524044011,0.0053416553281782,-0.0032343823043881,0.0696979229170538,-0.044819113720493096
2024-11-01,1796.050048828125,0.03476989073803,-0.0073213459528491,0.0049848155166825,0.0297850752213475,0.022122051364811,-0.00954110285946219
2024-12-01,1772.8499755859375,-0.0129172754719864,-0.0197055637304157,0.0055099282708179,-0.0184272037428043,0.0189969636245004,-0.00904765192507173
2025-01-01,1698.75,-0.0417970931586848,-0.0504888560510388,0.0054364919921017,-0.0472335851507865,-0.06325901264754019,0.0131028959570283
2025-02-01,1732.4000244140625,0.0198086972268212,-0.112708413495234,0.0048187814688758,0.0149899157579454,-0.06954726092588649,-0.0008352305543513069
2025-03-01,1828.199951171875,0.0552989641005194,0.070173209831359,0.0048309631615119,0.0504680009390074,-0.0337173734511281,0.023797256968106903
