Date,INFY.NS,INFY_Return,Excess_Market,Risk_Free_Rate,Excess_INFY,Combined,CPI_Shock,General Index,Monthly change IIP,InterestRate,Interest_Shock,USDINR,Monthly change in USD/INR exchange rate
2023-03-01,1348.663330078125,-0.0400659983135501,0.0030386517578506,0.0056537009991704,-0.0457196993127205,177.2,0.0022624434389137,151.7,0.0890165111270637,7.36,0.0300000000000002,82.10050201416016,-0.0066725355736718
2023-04-01,1183.19140625,-0.1226932772158486,0.0408562292557935,0.0050536050801617,-0.1277468822960103,178.1,0.005079006772009,140.7,-0.0725115359261701,7.18,-0.1800000000000006,81.74539947509766,-0.0043252176338854
2023-05-01,1245.1016845703125,0.0523248208136759,0.0379941974598328,0.006010177493777,0.0463146433198989,179.1,0.0056148231330712,145.6,0.0348258706467661,7.01,-0.1699999999999999,82.68389892578125,0.0114807616906869
2023-06-01,1261.3466796875,0.0130471232337892,0.0426513748163162,0.0053907552775076,0.0076563679562816,181.0,0.010608598548297,143.9,-0.0116758241758241,7.05,0.04,82.07540130615234,-0.0073593242158924
2023-07-01,1297.635009765625,0.0287695133007488,0.0444179722213911,0.0055429105709146,0.0232266027298342,186.3,0.029281767955801,142.7,-0.0083391243919389,7.11,0.0600000000000005,82.25279998779297,0.0021614110783194
2023-08-01,1373.9693603515625,0.0588257483895451,0.0034110150147848,0.0055927989420922,0.0532329494474529,186.2,-0.0005367686527107,145.8,0.0217238962859147,7.18,0.0699999999999994,82.70040130615234,0.0054417760662957
2023-09-01,1373.9693603515625,0.0,0.0171298956992567,0.0052620683590394,-0.0052620683590394,184.1,-0.0112781954887217,142.3,-0.0240054869684499,7.17,-0.0099999999999997,83.19300079345703,0.0059564340622859
2023-10-01,1309.791015625,-0.0467101716956344,-0.0287249241285935,0.005853203088082,-0.0525633747837164,185.3,0.0065181966322651,144.9,0.0182712579058326,7.35,0.1799999999999997,83.29650115966797,0.0012440994461528
2023-11-01,1410.853759765625,0.0771594421820036,0.0733448572882101,0.0055229908032254,0.0716364513787782,186.3,0.0053966540744738,141.1,-0.0262249827467219,7.27,-0.08,83.3302993774414,0.0004057579526497
2023-12-01,1495.9324951171875,0.0603030149387673,0.0797098067799515,0.0053544649765695,0.0549485499621978,185.7,-0.0032206119162642,152.3,0.079376328844791,7.22,-0.0499999999999998,82.302001953125,-0.0123400183606537
2024-01-01,1610.3404541015625,0.0764793594348738,0.0402935244537839,0.0060965022157255,0.0703828572191483,185.5,-0.0010770059235325,153.6,0.0085357846355875,7.2,-0.0199999999999995,83.10970306396484,0.0098138695496114
2024-02-01,1622.94482421875,0.007827146169671,0.0162944719640312,0.0054084850928792,0.0024186610767917,185.8,0.0016172506738545,147.1,-0.0423177083333333,7.09,-0.1100000000000003,82.91190338134766,-0.0023799830263495
2024-03-01,1452.44775390625,-0.1050541384822331,-0.0080405648850585,0.0051320931142186,-0.1101862315964517,185.8,0.0,160.0,0.0876954452753229,7.07,-0.0199999999999995,83.39299774169922,0.0058024763722863
2024-04-01,1377.3070068359375,-0.0517338726079661,0.0384813307621013,0.0060527372879846,-0.0577866098959507,186.7,0.0048439181916037,148.0,-0.0749999999999999,7.15,0.08,83.45110321044922,0.0006967667588826
2024-05-01,1364.0726318359375,-0.0096088780020099,0.0123540397743294,0.0057215044564344,-0.0153303824584443,187.7,0.0053561863952864,154.7,0.04527027027027,7.05,-0.1000000000000005,83.3208999633789,-0.0015602339820716
2024-06-01,1527.6177978515625,0.1198947638114442,0.0662491055309481,0.0050828849935376,0.1148118788179066,190.2,0.0133191262653169,151.0,-0.0239172592113767,7.02,-0.0300000000000002,83.45089721679688,0.0015601998235148
2024-07-01,1821.58740234375,0.192436619228727,0.051276525375644,0.0059248493124599,0.1865117699162671,193.0,0.0147213459516299,149.8,-0.0079470198675496,7.01,-0.0099999999999997,83.73899841308594,0.0034523439039919
2024-08-01,1895.15283203125,0.04038534170408,0.0005739246087477,0.0052950350851925,0.0350903066188875,193.0,0.0,145.8,-0.0267022696929238,6.91,-0.0999999999999996,83.89510345458984,0.0018641856776675
2024-09-01,1828.75390625,-0.035036185292815,0.0103114380781841,0.0054717974162634,-0.0405079827090784,194.2,0.0062176165803107,146.9,0.0075445816186556,6.83,-0.08,83.71640014648438,-0.0021300803115666
2024-10-01,1713.3597412109375,-0.0630998871114851,-0.0771624524044011,0.0053416553281782,-0.0684415424396633,196.8,0.0133882595262617,150.3,0.0231449965963239,6.79,-0.04,84.08910369873047,0.0044519777677247
2024-11-01,1832.072509765625,0.0692865401814484,-0.0073213459528491,0.0049848155166825,0.0643017246647659,196.5,-0.0015243902439024,148.1,-0.014637391882901,6.82,0.0300000000000002,84.56189727783203,0.0056225308429431
2024-12-01,1853.9151611328125,0.0119223727504005,-0.0197055637304157,0.0055099282708179,0.0064124444795825,195.4,-0.0055979643765903,158.0,0.0668467251856854,6.78,-0.04,85.7865982055664,0.014482893207925
2025-01-01,1853.718017578125,-0.0001063390379563,-0.0504888560510388,0.0054364919921017,-0.005542831030058,193.4,-0.0102354145342886,161.6,0.0227848101265821,6.76,-0.0200000000000004,86.64700317382812,0.0100295965367454
2025-02-01,1664.2833251953125,-0.102191752244124,-0.112708413495234,0.0048187814688758,-0.1070105337129997,192.5,-0.0046535677352637,151.1,-0.0649752475247524,6.73,-0.0299999999999993,87.3270034790039,0.0078479379582416
2025-03-01,1548.857421875,-0.0693547195798327,0.070173209831359,0.0048309631615119,-0.0741856827413446,192.0,-0.0025974025974025,166.3,0.1005956320317671,6.68,-0.0500000000000007,85.53880310058594,-0.0204770610140986
